"","franchise_id","franchise_name","player_id","player_name","team","pos","status","acquisition_type","trans_date","player_value","suspension","susp_factor","keeper_base","keeper_value"
"18",1,"NA NA",3121409,"Noah Brown","HOU","WR","NORMAL","ADD",2023-11-08,2,0,1,2,10
"19",2,"NA NA",-16009,"Packers D/ST","GBP","DST","NORMAL","ADD",2023-11-08,1,0,1,1,10
"20",2,"NA NA",15965,"Dustin Hopkins","CLE","K","NORMAL","ADD",2023-10-21,1,0,1,1,10
"21",2,"NA NA",3915511,"Joe Burrow","CIN","QB","NORMAL","DRAFT",2023-09-03,47,0,1,47,54
"22",2,"NA NA",4432577,"C.J. Stroud","HOU","QB","NORMAL","TRADE",2023-11-18,23,0,1,23,26
"23",2,"NA NA",4360238,"Dameon Pierce","HOU","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"24",2,"NA NA",4567048,"Kenneth Walker III","SEA","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"25",2,"NA NA",4426385,"Zach Charbonnet","SEA","RB","NORMAL","DRAFT",2023-09-03,6,0,1,6,10
"26",2,"NA NA",4596334,"Keaton Mitchell","BAL","RB","NORMAL","ADD",2023-11-08,9,0,1,9,10
"27",2,"NA NA",4887558,"Emanuel Wilson","GBP","RB","NORMAL","ADD",2023-11-29,1,0,1,1,10
"28",2,"NA NA",4428085,"Luke Musgrave","GBP","TE","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"29",2,"NA NA",3051876,"Evan Engram","JAC","TE","NORMAL","DRAFT",2023-09-03,8,0,1,8,10
"30",2,"NA NA",3121422,"Terry McLaurin","WAS","WR","NORMAL","DRAFT",2023-09-03,12,0,1,12,14
"31",2,"NA NA",4047646,"A.J. Brown","PHI","WR","NORMAL","DRAFT",2023-09-03,25,0,1,25,29
"32",2,"NA NA",3895856,"Christian Kirk","JAC","WR","NORMAL","ADD",2023-09-20,15,0,1,15,17
"33",2,"NA NA",4688813,"Josh Downs","IND","WR","NORMAL","ADD",2023-09-28,1,0,1,1,10
"34",2,"NA NA",16731,"Brandin Cooks","DAL","WR","NORMAL","ADD",2023-11-05,2,0,1,2,10
"35",2,"NA NA",4361432,"Romeo Doubs","GBP","WR","NORMAL","ADD",2023-12-02,1,0,1,1,10
"36",3,"NA NA",-16016,"Vikings D/ST","MIN","DST","NORMAL","ADD",2023-12-06,1,0,1,1,10
"37",3,"NA NA",-16011,"Colts D/ST","IND","DST","NORMAL","ADD",2023-12-06,1,0,1,1,10
"38",3,"NA NA",3055899,"Harrison Butker","KCC","K","NORMAL","ADD",2023-09-15,1,0,1,1,10
"39",3,"NA NA",4040715,"Jalen Hurts","PHI","QB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"40",3,"NA NA",3917315,"Kyler Murray","ARI","QB","NORMAL","ADD",2023-11-05,1,0,1,1,10
"41",3,"NA NA",3117251,"Christian McCaffrey","SFO","RB","NORMAL","DRAFT",2023-09-03,54,0,1,54,62
"42",3,"NA NA",3916148,"Tony Pollard","DAL","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"43",3,"NA NA",3128720,"Nick Chubb","CLE","RB","NORMAL","DRAFT",2023-09-03,23,0,1,23,26
"44",3,"NA NA",4035676,"Zack Moss","IND","RB","NORMAL","TRADE",2023-10-31,2,0,1,2,10
"45",3,"NA NA",4258595,"Cole Kmet","CHI","TE","NORMAL","DRAFT",2023-09-03,3,0,1,3,10
"46",3,"NA NA",4430027,"Sam LaPorta","DET","TE","NORMAL","TRADE",2023-10-31,2,0,1,2,10
"47",3,"NA NA",3116406,"Tyreek Hill","MIA","WR","NORMAL","DRAFT",2023-09-03,34,0,1,34,39
"48",3,"NA NA",4241389,"CeeDee Lamb","DAL","WR","NORMAL","DRAFT",2023-09-03,24,0,1,24,28
"49",3,"NA NA",4258173,"Nico Collins","HOU","WR","NORMAL","DRAFT",2023-09-03,3,0,1,3,10
"50",3,"NA NA",4032473,"Rashid Shaheed","NOS","WR","NORMAL","ADD",2023-10-19,1,0,1,1,10
"51",3,"NA NA",4241463,"Jerry Jeudy","DEN","WR","NORMAL","ADD",2023-11-22,1,0,1,1,10
"52",3,"NA NA",4262921,"Justin Jefferson","MIN","WR","NORMAL","TRADE",2023-10-17,14,0,1,14,16
"53",4,"NA NA",-16020,"Jets D/ST","NYJ","DST","NORMAL","ADD",2023-10-07,1,0,1,1,10
"54",4,"NA NA",4360234,"Evan McPherson","CIN","K","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"55",4,"NA NA",4038941,"Justin Herbert","LAC","QB","NORMAL","DRAFT",2023-09-03,21,0,1,21,24
"56",4,"NA NA",4429084,"Anthony Richardson","IND","QB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"57",4,"NA NA",3052587,"Baker Mayfield","TBB","QB","NORMAL","ADD",2023-10-13,1,0,1,1,10
"58",4,"NA NA",4240391,"Tommy DeVito","NYG","QB","NORMAL","ADD",2023-12-13,3,0,1,3,10
"59",4,"NA NA",4569173,"Rhamondre Stevenson","NEP","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"60",4,"NA NA",4047365,"Josh Jacobs","OAK","RB","NORMAL","DRAFT",2023-09-03,21,0,1,21,24
"61",4,"NA NA",4569987,"Jaylen Warren","PIT","RB","NORMAL","DRAFT",2023-09-03,7,0,1,7,10
"62",4,"NA NA",4259545,"D'Andre Swift","PHI","RB","NORMAL","DRAFT",2023-09-03,18,0,1,18,21
"63",4,"NA NA",4429160,"De'Von Achane","MIA","RB","NORMAL","DRAFT",2023-09-03,4,0,1,4,10
"64",4,"NA NA",3121023,"Dallas Goedert","PHI","TE","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"65",4,"NA NA",3046439,"Hunter Henry","NEP","TE","NORMAL","ADD",2023-12-03,1,0,1,1,10
"66",4,"NA NA",4243537,"Gabe Davis","BUF","WR","NORMAL","DRAFT",2023-09-03,18,0,1,18,21
"67",4,"NA NA",4430878,"Jaxon Smith-Njigba","SEA","WR","NORMAL","DRAFT",2023-09-03,23,0,1,23,26
"68",4,"NA NA",4429205,"Jordan Addison","MIN","WR","NORMAL","DRAFT",2023-09-03,22,0,1,22,25
"69",4,"NA NA",4366031,"Tank Dell","HOU","WR","NORMAL","ADD",2023-09-20,1,0,1,1,10
"70",4,"NA NA",4428331,"Rashee Rice","KCC","WR","NORMAL","ADD",2023-10-18,8,0,1,8,10
"71",5,"NA NA",-16023,"Steelers D/ST","PIT","DST","NORMAL","ADD",2023-11-15,1,0,1,1,10
"72",5,"NA NA",3953687,"Brandon Aubrey","DAL","K","NORMAL","ADD",2023-09-20,1,0,1,1,10
"73",5,"NA NA",4360310,"Trevor Lawrence","JAC","QB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"74",5,"NA NA",14881,"Russell Wilson","DEN","QB","NORMAL","ADD",2023-09-20,3,0,1,3,10
"75",5,"NA NA",3044720,"Joshua Dobbs","MIN","QB","NORMAL","ADD",2023-12-06,1,0,1,1,10
"76",5,"NA NA",3043078,"Derrick Henry","TEN","RB","NORMAL","DRAFT",2023-09-03,54,0,1,54,62
"77",5,"NA NA",4035538,"David Montgomery","DET","RB","NORMAL","DRAFT",2023-09-03,23,0,1,23,26
"78",5,"NA NA",3054850,"Alvin Kamara","NOS","RB","NORMAL","DRAFT",2023-09-03,12,3,0.785714285714286,15,17
"79",5,"NA NA",4239934,"AJ Dillon","GBP","RB","NORMAL","ADD",2023-10-18,2,0,1,2,10
"80",5,"NA NA",4242431,"Ty Chandler","MIN","RB","NORMAL","ADD",2023-11-08,2,0,1,2,10
"81",5,"NA NA",4243331,"Cade Otton","TBB","TE","NORMAL","ADD",2023-11-02,1,0,1,1,10
"82",5,"NA NA",3915416,"DJ Moore","CHI","WR","NORMAL","DRAFT",2023-09-03,24,0,1,24,28
"83",5,"NA NA",4241478,"DeVonta Smith","PHI","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"84",5,"NA NA",2577327,"Tyler Lockett","SEA","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"85",5,"NA NA",4362249,"Jayden Reed","GBP","WR","NORMAL","ADD",2023-11-22,2,0,1,2,10
"86",5,"NA NA",4432620,"Parker Washington","JAC","WR","NORMAL","ADD",2023-12-07,1,0,1,1,10
"87",6,"NA NA",-16001,"Falcons D/ST","ATL","DST","NORMAL","ADD",2023-11-29,1,0,1,1,10
"88",6,"NA NA",15683,"Justin Tucker","BAL","K","NORMAL","DRAFT",2023-09-03,7,0,1,7,10
"89",6,"NA NA",14880,"Kirk Cousins","MIN","QB","NORMAL","DRAFT",2023-09-03,4,0,1,4,10
"90",6,"NA NA",2577417,"Dak Prescott","DAL","QB","NORMAL","TRADE",2023-10-31,41,0,1,41,47
"91",6,"NA NA",3051392,"Ezekiel Elliott","NEP","RB","NORMAL","DRAFT",2023-09-03,8,0,1,8,10
"92",6,"NA NA",16782,"Jerick McKinnon","KCC","RB","NORMAL","ADD",2023-12-10,3,0,1,3,10
"93",6,"NA NA",4038441,"Justice Hill","BAL","RB","NORMAL","ADD",2023-12-29,1,0,1,1,10
"94",6,"NA NA",4361579,"Javonte Williams","DEN","RB","NORMAL","TRADE",2023-09-27,10,0,1,10,12
"95",6,"NA NA",4360248,"Kyle Pitts","ATL","TE","NORMAL","DRAFT",2023-09-03,11,0,1,11,13
"96",6,"NA NA",4361050,"Isaiah Likely","BAL","TE","NORMAL","ADD",2023-12-06,2,0,1,2,10
"97",6,"NA NA",3117256,"Dalton Schultz","HOU","TE","NORMAL","TRADE",2023-10-31,5,0,1,5,10
"98",6,"NA NA",4047650,"DK Metcalf","SEA","WR","NORMAL","DRAFT",2023-09-03,12,0,1,12,14
"99",6,"NA NA",4362628,"Ja'Marr Chase","CIN","WR","NORMAL","DRAFT",2023-09-03,65,0,1,65,75
"100",6,"NA NA",15818,"Keenan Allen","LAC","WR","NORMAL","DRAFT",2023-09-03,25,0,1,25,29
"101",6,"NA NA",4426502,"Drake London","ATL","WR","NORMAL","DRAFT",2023-09-03,15,0,1,15,17
"102",6,"NA NA",3916433,"Jakobi Meyers","OAK","WR","NORMAL","DRAFT",2023-09-03,2,0,1,2,10
"103",6,"NA NA",4242433,"Joshua Palmer","LAC","WR","NORMAL","ADD",2023-12-22,1,0,1,1,10
"104",7,"NA NA",-16028,"Commanders D/ST","WAS","DST","NORMAL","ADD",2023-10-19,1,0,1,1,10
"105",7,"NA NA",16339,"Brandon McManus","JAC","K","NORMAL","ADD",2023-11-08,1,0,1,1,10
"106",7,"NA NA",3139477,"Patrick Mahomes","KCC","QB","NORMAL","DRAFT",2023-09-03,21,0,1,21,24
"107",7,"NA NA",3046779,"Jared Goff","DET","QB","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"108",7,"NA NA",4048244,"Alexander Mattison","MIN","RB","NORMAL","DRAFT",2023-09-03,31,0,1,31,36
"109",7,"NA NA",3929630,"Saquon Barkley","NYG","RB","NORMAL","DRAFT",2023-09-03,57,0,1,57,66
"110",7,"NA NA",3045147,"James Conner","ARI","RB","NORMAL","DRAFT",2023-09-03,20,0,1,20,23
"111",7,"NA NA",3125116,"D'Onta Foreman","CHI","RB","NORMAL","ADD",2023-11-09,2,0,1,2,10
"112",7,"NA NA",3122672,"Royce Freeman","LAR","RB","NORMAL","ADD",2023-11-15,1,0,1,1,10
"113",7,"NA NA",3116389,"Samaje Perine","DEN","RB","NORMAL","ADD",2023-11-29,1,0,1,1,10
"114",7,"NA NA",3116365,"Mark Andrews","BAL","TE","NORMAL","DRAFT",2023-09-03,28,0,1,28,32
"115",7,"NA NA",3929645,"Juwan Johnson","NOS","TE","NORMAL","ADD",2023-11-29,1,0,1,1,10
"116",7,"NA NA",3045138,"Mike Williams","LAC","WR","NORMAL","DRAFT",2023-09-03,23,0,1,23,26
"117",7,"NA NA",4360438,"Brandon Aiyuk","SFO","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"118",7,"NA NA",3115394,"DJ Chark Jr.","CAR","WR","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"119",7,"NA NA",3121427,"Curtis Samuel","WAS","WR","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"120",7,"NA NA",4036348,"Michael Gallup","DAL","WR","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"121",7,"NA NA",4427095,"DeMario Douglas","NEP","WR","NORMAL","ADD",2023-11-02,1,0,1,1,10
"122",8,"NA NA",-16012,"Chiefs D/ST","KCC","DST","NORMAL","ADD",2023-09-28,1,0,1,1,10
"123",8,"NA NA",3150744,"Chase McLaughlin","TBB","K","NORMAL","ADD",2023-11-09,1,0,1,1,10
"124",8,"NA NA",4241479,"Tua Tagovailoa","MIA","QB","NORMAL","DRAFT",2023-09-03,3,0,1,3,10
"125",8,"NA NA",12483,"Matthew Stafford","LAR","QB","NORMAL","ADD",2023-11-16,1,0,1,1,10
"126",8,"NA NA",4697815,"Rachaad White","TBB","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"127",8,"NA NA",4035886,"Khalil Herbert","CHI","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"128",8,"NA NA",4239996,"Travis Etienne Jr.","JAC","RB","NORMAL","DRAFT",2023-09-03,24,0,1,24,28
"129",8,"NA NA",4430807,"Bijan Robinson","ATL","RB","NORMAL","DRAFT",2023-09-03,53,0,1,53,61
"130",8,"NA NA",4429013,"Tank Bigsby","JAC","RB","NORMAL","ADD",2023-09-16,1,0,1,1,10
"131",8,"NA NA",4428557,"Tyjae Spears","TEN","RB","NORMAL","ADD",2023-11-15,1,0,1,1,10
"132",8,"NA NA",4036133,"T.J. Hockenson","MIN","TE","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"133",8,"NA NA",2576925,"Darren Waller","NYG","TE","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"134",8,"NA NA",3932905,"Diontae Johnson","PIT","WR","NORMAL","DRAFT",2023-09-03,18,0,1,18,21
"135",8,"NA NA",3925357,"Calvin Ridley","JAC","WR","NORMAL","DRAFT",2023-09-03,32,0,1,32,37
"136",8,"NA NA",16737,"Mike Evans","TBB","WR","NORMAL","DRAFT",2023-09-03,9,0,1,9,10
"137",8,"NA NA",4429615,"Zay Flowers","BAL","WR","NORMAL","DRAFT",2023-09-03,15,0,1,15,17
"138",8,"NA NA",4569587,"Wan'Dale Robinson","NYG","WR","NORMAL","ADD",2023-12-28,1,0,1,1,10
"139",9,"NA NA",-16025,"49ers D/ST","SFO","DST","NORMAL","DRAFT",2023-09-03,7,0,1,7,10
"140",9,"NA NA",3124679,"Jason Sanders","MIA","K","NORMAL","ADD",2023-12-01,1,0,1,1,10
"141",9,"NA NA",4362887,"Justin Fields","CHI","QB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"142",9,"NA NA",4426875,"Sam Howell","WAS","QB","NORMAL","ADD",2023-11-01,2,0,1,2,10
"143",9,"NA NA",4379399,"James Cook","BUF","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"144",9,"NA NA",4429795,"Jahmyr Gibbs","DET","RB","NORMAL","DRAFT",2023-09-03,35,0,1,35,40
"145",9,"NA NA",4040761,"Devin Singletary","HOU","RB","NORMAL","DRAFT",2023-09-03,3,0,1,3,10
"146",9,"NA NA",4430737,"Kyren Williams","LAR","RB","NORMAL","ADD",2023-09-14,10,0,1,10,12
"147",9,"NA NA",4372019,"Jerome Ford","CLE","RB","NORMAL","ADD",2023-09-20,21,0,1,21,24
"148",9,"NA NA",15847,"Travis Kelce","KCC","TE","NORMAL","DRAFT",2023-09-03,43,0,1,43,49
"149",9,"NA NA",4242355,"Jake Ferguson","DAL","TE","NORMAL","ADD",2023-10-22,1,0,1,1,10
"150",9,"NA NA",4426354,"George Pickens","PIT","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"151",9,"NA NA",4372016,"Jaylen Waddle","MIA","WR","NORMAL","DRAFT",2023-09-03,21,0,1,21,24
"152",9,"NA NA",15795,"DeAndre Hopkins","TEN","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"153",9,"NA NA",3116165,"Chris Godwin","TBB","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"154",9,"NA NA",2976499,"Amari Cooper","CLE","WR","NORMAL","TRADE",2023-09-27,7,0,1,7,10
"155",10,"NA NA",-16006,"Cowboys D/ST","DAL","DST","NORMAL","DRAFT",2023-09-03,3,0,1,3,10
"156",10,"NA NA",17427,"Cairo Santos","CHI","K","NORMAL","ADD",2023-12-06,1,0,1,1,10
"157",10,"NA NA",3916387,"Lamar Jackson","BAL","QB","NORMAL","DRAFT",2023-09-03,21,0,1,21,24
"158",10,"NA NA",3886812,"Jake Browning","CIN","QB","NORMAL","ADD",2023-11-29,3,0,1,3,10
"159",10,"NA NA",4241474,"Brian Robinson Jr.","WAS","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"160",10,"NA NA",4242335,"Jonathan Taylor","IND","RB","NORMAL","DRAFT",2023-09-03,30,0,1,30,34
"161",10,"NA NA",3116385,"Joe Mixon","CIN","RB","NORMAL","DRAFT",2023-09-03,41,0,1,41,47
"162",10,"NA NA",4241985,"J.K. Dobbins","BAL","RB","NORMAL","DRAFT",2023-09-03,14,0,1,14,16
"163",10,"NA NA",4242214,"Clyde Edwards-Helaire","KCC","RB","NORMAL","ADD",2023-12-09,4,0,1,4,10
"164",10,"NA NA",4385690,"Dalton Kincaid","BUF","TE","NORMAL","DRAFT",2023-09-03,12,0,1,12,14
"165",10,"NA NA",4361307,"Trey McBride","ARI","TE","NORMAL","ADD",2023-11-01,1,0,1,1,10
"166",10,"NA NA",4361409,"Jahan Dotson","WAS","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"167",10,"NA NA",4426388,"Jameson Williams","DET","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"168",10,"NA NA",4361370,"Chris Olave","NOS","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"169",10,"NA NA",4241372,"Marquise Brown","ARI","WR","NORMAL","DRAFT",2023-09-03,9,0,1,9,10
"170",10,"NA NA",16733,"Odell Beckham Jr.","BAL","WR","NORMAL","ADD",2023-12-06,1,0,1,1,10
"171",11,"NA NA",-16033,"Ravens D/ST","BAL","DST","NORMAL","ADD",2023-10-04,2,0,1,2,10
"172",11,"NA NA",-16015,"Dolphins D/ST","MIA","DST","NORMAL","ADD",2023-12-01,1,0,1,1,10
"173",11,"NA NA",4249087,"Matt Gay","IND","K","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"174",11,"NA NA",10621,"Nick Folk","TEN","K","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"175",11,"NA NA",15864,"Geno Smith","SEA","QB","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"176",11,"NA NA",4036378,"Jordan Love","GBP","QB","NORMAL","TRADE",2023-10-17,23,0,1,23,26
"177",11,"NA NA",3068267,"Austin Ekeler","LAC","RB","NORMAL","DRAFT",2023-09-03,69,0,1,69,79
"178",11,"NA NA",4426386,"Roschon Johnson","CHI","RB","NORMAL","DRAFT",2023-09-03,2,0,1,2,10
"179",11,"NA NA",4241416,"Chuba Hubbard","CAR","RB","NORMAL","ADD",2023-09-21,1,0,1,1,10
"180",11,"NA NA",15920,"Latavius Murray","BUF","RB","NORMAL","ADD",2023-10-21,5,0,1,5,10
"181",11,"NA NA",3123076,"David Njoku","CLE","TE","NORMAL","DRAFT",2023-09-03,16,0,1,16,18
"182",11,"NA NA",16813,"Logan Thomas","WAS","TE","NORMAL","ADD",2023-10-01,1,0,1,1,10
"183",11,"NA NA",16460,"Adam Thielen","CAR","WR","NORMAL","DRAFT",2023-09-03,3,0,1,3,10
"184",11,"NA NA",3916566,"K.J. Osborn","MIN","WR","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"185",11,"NA NA",3128429,"Courtland Sutton","DEN","WR","NORMAL","TRADE",2023-10-17,23,0,1,23,26
"186",11,"NA NA",4035687,"Michael Pittman Jr.","IND","WR","NORMAL","TRADE",2023-10-17,23,0,1,23,26
"187",12,"NA NA",-16034,"Texans D/ST","HOU","DST","NORMAL","ADD",2023-12-06,1,0,1,1,10
"188",12,"NA NA",-16024,"Chargers D/ST","LAC","DST","NORMAL","ADD",2023-12-14,1,0,1,1,10
"189",12,"NA NA",4362081,"Cameron Dicker","LAC","K","NORMAL","ADD",2023-11-02,1,0,1,1,10
"190",12,"NA NA",4361741,"Brock Purdy","SFO","QB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"191",12,"NA NA",4241457,"Najee Harris","PIT","RB","NORMAL","DRAFT",2023-09-03,48,0,1,48,55
"192",12,"NA NA",4361529,"Isiah Pacheco","KCC","RB","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"193",12,"NA NA",3051926,"Gus Edwards","BAL","RB","NORMAL","DRAFT",2023-09-03,1,0,1,1,10
"194",12,"NA NA",4360294,"Antonio Gibson","WAS","RB","NORMAL","ADD",2023-11-10,1,0,1,1,10
"195",12,"NA NA",4362238,"Chase Brown","CIN","RB","NORMAL","ADD",2023-12-13,8,0,1,8,10
"196",12,"NA NA",3915486,"Tyler Conklin","NYJ","TE","NORMAL","ADD",2023-11-16,1,0,1,1,10
"197",12,"NA NA",4569618,"Garrett Wilson","NYJ","WR","NORMAL","DRAFT",2023-09-03,10,0,1,10,12
"198",12,"NA NA",4239993,"Tee Higgins","CIN","WR","NORMAL","DRAFT",2023-09-03,23,0,1,23,26
"199",12,"NA NA",16800,"Davante Adams","OAK","WR","NORMAL","DRAFT",2023-09-03,43,0,1,43,49
"200",12,"NA NA",2977187,"Cooper Kupp","LAR","WR","NORMAL","DRAFT",2023-09-03,45,0,1,45,52
"201",12,"NA NA",4426515,"Puka Nacua","LAR","WR","NORMAL","ADD",2023-09-14,17,0,1,17,20
